id,user_id,product_id,event_type,event_time,category_id,price,user_session,user_agent,ip_address,email,name,year_birth,education,marital_status,income,kidhome,teenhome,user_created_at,age,income_level
a1802dc6-afdc-41bb-a5c8-953c5634fec7,11f9a1cc-73f4-447f-b7b0-dfd57cd4d811,1,purchase,2025-09-16 15:20:08.988619+00,5,75665.27,session_1758010808988,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_11 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,trannguyentu23072005@gmail.com,Trần Nguyên Tú,2005.0,Master,Single,0.0,0,0,2025-08-17 15:20:08.988619+00,20.0,Unknown
7e622c25-7ec2-4693-88e9-ef0bd0fba95d,11f9a1cc-73f4-447f-b7b0-dfd57cd4d811,9,view,2025-08-24 15:20:08.988652+00,7,82056.4,session_1756023608988,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,trannguyentu23072005@gmail.com,Trần Nguyên Tú,2005.0,Master,Single,0.0,0,0,2025-08-20 15:20:08.988652+00,20.0,Unknown
3c1dbf4e-7e5f-4ffd-8ddf-1c06f8f7dac3,136b16b8-98a7-4b8c-a907-f008a59900a2,1,view,2025-09-16 15:20:08.988702+00,10,101927.88,session_1758010808988,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,nguyenthaitoan123cl@gmail.com,Nguyễn Thái Toàn,2005.0,Master,Single,10000000.0,0,0,2025-09-02 15:20:08.988702+00,20.0,Medium
81bbf766-1e78-4014-96ab-33aef26eb9eb,136b16b8-98a7-4b8c-a907-f008a59900a2,15,view,2025-09-16 15:20:08.988733+00,7,122621.03,session_1758010808988,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_11 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,nguyenthaitoan123cl@gmail.com,Nguyễn Thái Toàn,2005.0,Master,Single,10000000.0,0,0,2025-09-09 15:20:08.988733+00,20.0,Medium
f53277f1-718b-4aba-a657-7d47a2b1b7f3,136b16b8-98a7-4b8c-a907-f008a59900a2,7,view,2025-09-03 15:20:08.988765+00,5,96635.94,session_1756887608988,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_11 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,nguyenthaitoan123cl@gmail.com,Nguyễn Thái Toàn,2005.0,Master,Single,10000000.0,0,0,2025-08-11 15:20:08.988765+00,20.0,Medium
b7b0b2a6-d59e-4530-b788-76b547c315cb,14f4b7b6-a178-4dc0-bd9d-e67db072ddc9,11,purchase,2025-09-09 15:20:08.988811+00,2,104655.24,session_1757406008988,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,mannm.hcmup@gmail.com,Nguyễn Minh Mẫn,1997.0,Master,Married,200000000.0,1,0,2025-08-23 15:20:08.988811+00,28.0,High
b0ae5510-2498-45c1-af66-930d187dfa7b,14f4b7b6-a178-4dc0-bd9d-e67db072ddc9,7,view,2025-08-31 15:20:08.988841+00,1,245058.09,session_1756628408988,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,mannm.hcmup@gmail.com,Nguyễn Minh Mẫn,1997.0,Master,Married,200000000.0,1,0,2025-08-28 15:20:08.988841+00,28.0,High
a628d285-8ce1-4003-9500-0c22ea5929bf,15073263-3001-499a-871d-109b8cc24eab,19,view,2025-09-17 15:20:08.988889+00,7,235289.06,session_1758097208988,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,nguyenletritan2402@gmail.com,Nguyễn Lê Tri Tân,2005.0,Master,Single,100000000.0,0,0,2025-09-13 15:20:08.988889+00,20.0,High
1b5ee8db-e399-4bab-9571-52725bb61125,15073263-3001-499a-871d-109b8cc24eab,20,view,2025-09-17 15:20:08.988919+00,9,153460.35,session_1758097208988,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,nguyenletritan2402@gmail.com,Nguyễn Lê Tri Tân,2005.0,Master,Single,100000000.0,0,0,2025-08-28 15:20:08.988919+00,20.0,High
76ef3c68-6fe1-48cc-90c2-2101746867be,15073263-3001-499a-871d-109b8cc24eab,17,view,2025-08-28 15:20:08.988954+00,8,176866.29,session_1756369208988,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,nguyenletritan2402@gmail.com,Nguyễn Lê Tri Tân,2005.0,Master,Single,100000000.0,0,0,2025-08-09 15:20:08.988954+00,20.0,High
85e8d11f-979a-45a7-af85-d06ad9927490,15073263-3001-499a-871d-109b8cc24eab,17,view,2025-09-08 15:20:08.988984+00,4,172769.97,session_1757319608988,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,nguyenletritan2402@gmail.com,Nguyễn Lê Tri Tân,2005.0,Master,Single,100000000.0,0,0,2025-09-07 15:20:08.988984+00,20.0,High
3bd19b76-be32-4776-a029-665fabaabba2,15073263-3001-499a-871d-109b8cc24eab,10,view,2025-08-23 15:20:08.989023+00,3,196877.5,session_1755937208989,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,nguyenletritan2402@gmail.com,Nguyễn Lê Tri Tân,2005.0,Master,Single,100000000.0,0,0,2025-08-12 15:20:08.989023+00,20.0,High
5ff6030f-118d-4d6d-8659-7de3b5fc9ed0,17bd0138-99d6-42d0-8bc9-f85bed26c1cd,10,view,2025-09-11 15:20:08.989070+00,1,47491.8,session_1757578808989,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,nguyenhieunghiann6@gmail.com,Nguyễn Hiếu Nghĩa,2005.0,Master,Single,,0,0,2025-08-26 15:20:08.989070+00,20.0,Unknown
d0cf3548-552f-4145-93b7-4c895d17fb11,17bd0138-99d6-42d0-8bc9-f85bed26c1cd,18,view,2025-08-31 15:20:08.989103+00,9,86250.47,session_1756628408989,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,nguyenhieunghiann6@gmail.com,Nguyễn Hiếu Nghĩa,2005.0,Master,Single,,0,0,2025-08-04 15:20:08.989103+00,20.0,Unknown
2aacbb82-bd0d-4df7-b169-271b941bf282,17bd0138-99d6-42d0-8bc9-f85bed26c1cd,14,purchase,2025-08-25 15:20:08.989136+00,1,114512.9,session_1756110008989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,nguyenhieunghiann6@gmail.com,Nguyễn Hiếu Nghĩa,2005.0,Master,Single,,0,0,2025-08-03 15:20:08.989136+00,20.0,Unknown
1b5259ce-2470-4f60-8558-899435217afa,17bd0138-99d6-42d0-8bc9-f85bed26c1cd,15,purchase,2025-09-09 15:20:08.989174+00,5,129183.18,session_1757406008989,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,nguyenhieunghiann6@gmail.com,Nguyễn Hiếu Nghĩa,2005.0,Master,Single,,0,0,2025-08-17 15:20:08.989174+00,20.0,Unknown
382ee616-fd4e-47a0-915c-de38459cfe06,17bd0138-99d6-42d0-8bc9-f85bed26c1cd,15,purchase,2025-08-26 15:20:08.989207+00,10,55414.26,session_1756196408989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_11 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,nguyenhieunghiann6@gmail.com,Nguyễn Hiếu Nghĩa,2005.0,Master,Single,,0,0,2025-08-03 15:20:08.989207+00,20.0,Unknown
16a849ee-80cc-48ac-95d0-3d1957ec643d,181dfa51-3830-4f15-8aad-dad57721d383,17,view,2025-08-27 15:20:08.989260+00,2,131562.84,session_1756282808989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,josphuc87@gmail.com,Nguyễn Vĩnh Phúc,1987.0,Master,Single,200000000.0,0,0,2025-08-24 15:20:08.989260+00,38.0,High
d6e47d36-57af-4fa2-8f5c-e2263341dca0,181dfa51-3830-4f15-8aad-dad57721d383,4,view,2025-08-23 15:20:08.989290+00,9,230780.41,session_1755937208989,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,josphuc87@gmail.com,Nguyễn Vĩnh Phúc,1987.0,Master,Single,200000000.0,0,0,2025-08-11 15:20:08.989290+00,38.0,High
447e14e4-284c-4c18-b330-8db20f9b1429,20b58631-62bd-4ef4-adf1-b2093f2fb77d,7,view,2025-09-11 15:20:08.989340+00,10,86652.53,session_1757578808989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,nguyenhuyentran5566@gmail.com,Nguyễn Huyền Trân,2005.0,Master,Single,0.0,0,0,2025-09-09 15:20:08.989340+00,20.0,Unknown
986613e7-0267-4881-8d50-32171d2bf11d,20b58631-62bd-4ef4-adf1-b2093f2fb77d,17,view,2025-09-03 15:20:08.989374+00,7,75144.79,session_1756887608989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,nguyenhuyentran5566@gmail.com,Nguyễn Huyền Trân,2005.0,Master,Single,0.0,0,0,2025-08-16 15:20:08.989374+00,20.0,Unknown
a40135c1-31c4-4ef7-879a-2e9a33666e56,232ffd62-0888-4bfa-ad98-bb4534864a72,10,view,2025-09-18 15:20:08.989421+00,8,160255.78,session_1758183608989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_11 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,thanhduy4112005@gmail.com,Nguyễn Thanh Duy,2005.0,Master,Single,,0,0,2025-09-03 15:20:08.989421+00,20.0,Unknown
a930ba0f-f2bd-413d-a9a5-052160d0de7a,232ffd62-0888-4bfa-ad98-bb4534864a72,20,view,2025-09-07 15:20:08.989454+00,4,74602.64,session_1757233208989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_11 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,thanhduy4112005@gmail.com,Nguyễn Thanh Duy,2005.0,Master,Single,,0,0,2025-08-14 15:20:08.989454+00,20.0,Unknown
a75fde86-1670-48e4-bfce-d5d3db6a41bf,232ffd62-0888-4bfa-ad98-bb4534864a72,10,view,2025-08-30 15:20:08.989486+00,5,68189.64,session_1756542008989,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,thanhduy4112005@gmail.com,Nguyễn Thanh Duy,2005.0,Master,Single,,0,0,2025-08-17 15:20:08.989486+00,20.0,Unknown
d3fd9556-6995-4093-bcfa-4ea1b2a60b27,232ffd62-0888-4bfa-ad98-bb4534864a72,14,view,2025-09-03 15:20:08.989518+00,3,97292.93,session_1756887608989,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,thanhduy4112005@gmail.com,Nguyễn Thanh Duy,2005.0,Master,Single,,0,0,2025-08-24 15:20:08.989518+00,20.0,Unknown
491b71e8-5e8c-49c9-9642-9bafd27021ee,24990fe4-d570-4f5f-8c2d-170c8e74bdaf,18,view,2025-09-07 15:20:08.989571+00,5,58824.13,session_1757233208989,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,quocduong16112005@gmail.com,Nguyễn Quốc Dương,2005.0,Master,Single,0.0,0,0,2025-08-09 15:20:08.989571+00,20.0,Unknown
0b90e1c0-a422-44d4-84ce-6da41a2975f6,24990fe4-d570-4f5f-8c2d-170c8e74bdaf,6,view,2025-09-08 15:20:08.989603+00,9,56857.4,session_1757319608989,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,quocduong16112005@gmail.com,Nguyễn Quốc Dương,2005.0,Master,Single,0.0,0,0,2025-08-21 15:20:08.989603+00,20.0,Unknown
ca363cf0-03b4-404a-8699-d8cfbf62dccd,24990fe4-d570-4f5f-8c2d-170c8e74bdaf,8,view,2025-09-16 15:20:08.989635+00,5,71484.52,session_1758010808989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,quocduong16112005@gmail.com,Nguyễn Quốc Dương,2005.0,Master,Single,0.0,0,0,2025-08-26 15:20:08.989635+00,20.0,Unknown
48d1f698-00ba-4eff-9201-211f85a76ba6,24990fe4-d570-4f5f-8c2d-170c8e74bdaf,6,view,2025-08-25 15:20:08.989667+00,10,87027.34,session_1756110008989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_11 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,quocduong16112005@gmail.com,Nguyễn Quốc Dương,2005.0,Master,Single,0.0,0,0,2025-08-24 15:20:08.989667+00,20.0,Unknown
45247746-7697-4a09-a09b-78606cac79b5,25380b66-525b-4461-9a02-0d68aa7bb364,16,view,2025-09-16 15:20:08.989714+00,1,63095.48,session_1758010808989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_11 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,quangvinh280605@gmail.com,Lê Đạt Vinh,2005.0,Master,Single,1000000.0,0,0,2025-09-09 15:20:08.989714+00,20.0,Low
f386fde6-7ca5-4a05-97a6-919f03ecae8a,25380b66-525b-4461-9a02-0d68aa7bb364,8,view,2025-09-18 15:20:08.989747+00,4,66898.94,session_1758183608989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_11 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,quangvinh280605@gmail.com,Lê Đạt Vinh,2005.0,Master,Single,1000000.0,0,0,2025-09-14 15:20:08.989747+00,20.0,Low
57305cbe-0340-4856-8b58-4f3707a1e379,25380b66-525b-4461-9a02-0d68aa7bb364,20,view,2025-08-21 15:20:08.989780+00,8,26924.25,session_1755764408989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,quangvinh280605@gmail.com,Lê Đạt Vinh,2005.0,Master,Single,1000000.0,0,0,2025-08-06 15:20:08.989780+00,20.0,Low
cabf9a3d-2921-4a45-9f46-a3accf967c43,25380b66-525b-4461-9a02-0d68aa7bb364,4,view,2025-09-14 15:20:08.989812+00,7,47521.55,session_1757838008989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_11 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,quangvinh280605@gmail.com,Lê Đạt Vinh,2005.0,Master,Single,1000000.0,0,0,2025-08-23 15:20:08.989812+00,20.0,Low
866c2d1c-12e4-4d77-a866-1195b816ec9a,25380b66-525b-4461-9a02-0d68aa7bb364,11,view,2025-09-13 15:20:08.989845+00,4,53099.4,session_1757751608989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_11 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,quangvinh280605@gmail.com,Lê Đạt Vinh,2005.0,Master,Single,1000000.0,0,0,2025-09-05 15:20:08.989845+00,20.0,Low
e8715a8f-0403-40e8-92f0-df5256544185,26d12951-81df-4632-9753-b9937019d319,7,purchase,2025-08-21 15:20:08.989899+00,10,44731.37,session_1755764408989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,www.sihao12345@gmail.com,Phạm Sĩ Hào,2005.0,Master,Single,5000000.0,0,0,2025-08-03 15:20:08.989899+00,20.0,Low
4eff0119-0c4d-4e58-b920-6bfcd3aee49c,26d12951-81df-4632-9753-b9937019d319,8,view,2025-09-12 15:20:08.989932+00,1,51978.19,session_1757665208989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,www.sihao12345@gmail.com,Phạm Sĩ Hào,2005.0,Master,Single,5000000.0,0,0,2025-08-17 15:20:08.989932+00,20.0,Low
91f6d2d1-21f5-4401-a9fc-3a496c990ed4,2c862a78-fcd2-44e0-ac97-61351592a09e,10,view,2025-08-21 15:20:08.989984+00,3,88886.43,session_1755764408989,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,buibaoduy25@gmail.com,Bùi Bảo Duy,2005.0,Master,Single,,0,0,2025-07-23 15:20:08.989984+00,20.0,Unknown
2b7899a1-8419-42ad-9271-a314c5fe7b1e,2c862a78-fcd2-44e0-ac97-61351592a09e,8,purchase,2025-09-16 15:20:08.990021+00,6,106479.81,session_1758010808990,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,buibaoduy25@gmail.com,Bùi Bảo Duy,2005.0,Master,Single,,0,0,2025-09-09 15:20:08.990021+00,20.0,Unknown
455a6838-4b3b-4c44-8c2b-2907f4921eb4,2c862a78-fcd2-44e0-ac97-61351592a09e,17,view,2025-09-06 15:20:08.990061+00,8,116073.0,session_1757146808990,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_11 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,buibaoduy25@gmail.com,Bùi Bảo Duy,2005.0,Master,Single,,0,0,2025-09-05 15:20:08.990061+00,20.0,Unknown
6572d6b4-feba-4992-9c17-e317f1352953,2c862a78-fcd2-44e0-ac97-61351592a09e,7,view,2025-08-19 15:20:08.990166+00,1,53860.1,session_1755591608990,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,buibaoduy25@gmail.com,Bùi Bảo Duy,2005.0,Master,Single,,0,0,2025-08-18 15:20:08.990166+00,20.0,Unknown
b1a05aca-f50c-4e40-8fc1-76b2c79e0167,2d2cd84f-96b8-4c5d-a3c4-97db36944395,16,purchase,2025-08-24 15:20:08.990260+00,1,54455.48,session_1756023608990,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,lethuyvyclddd@gmail.com,Lê Nguyễn Thuý Vy,2005.0,Master,Single,2000000.0,0,0,2025-08-14 15:20:08.990260+00,20.0,Low
703e4bfd-8a65-4f78-ae68-79fe481fd27f,2d2cd84f-96b8-4c5d-a3c4-97db36944395,2,purchase,2025-09-13 15:20:08.990304+00,9,46135.78,session_1757751608990,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_11 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,lethuyvyclddd@gmail.com,Lê Nguyễn Thuý Vy,2005.0,Master,Single,2000000.0,0,0,2025-08-27 15:20:08.990304+00,20.0,Low
f1d8d6c0-ed81-4f19-811c-081041cb03a6,2d2cd84f-96b8-4c5d-a3c4-97db36944395,4,view,2025-08-23 15:20:08.990395+00,9,59895.67,session_1755937208990,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,lethuyvyclddd@gmail.com,Lê Nguyễn Thuý Vy,2005.0,Master,Single,2000000.0,0,0,2025-08-17 15:20:08.990395+00,20.0,Low
99b6bf65-388f-4bba-9b08-6a69f17407a1,2d2cd84f-96b8-4c5d-a3c4-97db36944395,1,purchase,2025-09-03 15:20:08.990789+00,10,33259.87,session_1756887608990,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,lethuyvyclddd@gmail.com,Lê Nguyễn Thuý Vy,2005.0,Master,Single,2000000.0,0,0,2025-08-28 15:20:08.990789+00,20.0,Low
