id,user_id,product_id,event_type,event_time,category_id,price,user_session,user_agent,ip_address,email,name,year_birth,education,marital_status,income,kidhome,teenhome,user_created_at,age,income_level
02aeefce-6f3d-4c0f-abf2-8a511177ffba_2,8f2696b4-0a20-4fc0-a123-dd6370cc74b5,2,view,2025-09-05 16:42:02.892766,11,145754,session_1758188522892_2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,kien122024@gmail.com,Nguyễn Trung Kiên,2006,Graduation,Single,4065595,0,0,2025-09-15 09:32:59.704+00,19,Medium
02aeefce-6f3d-4c0f-abf2-8a511177ffba_3,8f2696b4-0a20-4fc0-a123-dd6370cc74b5,9,view,2025-09-01 16:42:02.892782,1,134593,session_1758188522892_3,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,kien122024@gmail.com,Nguyễn Trung Kiên,2006,Graduation,Single,4065595,0,0,2025-09-15 09:32:59.704+00,19,Medium
02fec0a8-92f3-45b2-9acd-9c7c5a50dbf7,caa4c9ba-63db-4356-bbd0-4fa38158bdc7,2,view,2025-09-01 16:42:02.892831,3,124993,session_1758188522892_0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Zalo iOS/676 ZaloTheme/light ZaloLanguage/vn",,trongnguyen72311@gmail.com,Nguyễn Trọng Nguyễn,2007,Basic,Single,1193841,0,0,2025-09-15 09:29:30.945+00,18,Low
02fec0a8-92f3-45b2-9acd-9c7c5a50dbf7_1,caa4c9ba-63db-4356-bbd0-4fa38158bdc7,9,view,2025-09-14 16:42:02.892847,8,232500,session_1758188522892_1,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Zalo iOS/676 ZaloTheme/light ZaloLanguage/vn",,trongnguyen72311@gmail.com,Nguyễn Trọng Nguyễn,2007,Basic,Single,1193841,0,0,2025-09-15 09:29:30.945+00,18,Low
03135f75-0522-4510-bf96-92f281ce22b9,e8056211-b613-4687-90e8-ef3175206e10,3,view,2025-08-26 16:42:02.892895,4,85893,session_1758188522892_0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,long.tran@kyanon.digital,Trần Quang Long,2004,Basic,Single,2414319,0,0,2025-09-05 10:49:13.196+00,21,Medium
03135f75-0522-4510-bf96-92f281ce22b9_1,e8056211-b613-4687-90e8-ef3175206e10,11,view,2025-09-10 16:42:02.892920,10,149830,session_1758188522892_1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,long.tran@kyanon.digital,Trần Quang Long,2004,Basic,Single,2414319,0,0,2025-09-05 10:49:13.196+00,21,Medium
03135f75-0522-4510-bf96-92f281ce22b9_2,e8056211-b613-4687-90e8-ef3175206e10,2,purchase,2025-09-09 16:42:02.892967,1,168614,session_1758188522892_2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,long.tran@kyanon.digital,Trần Quang Long,2004,Basic,Single,2414319,0,0,2025-09-05 10:49:13.196+00,21,Medium
03184ab3-faaf-4ef3-b6ca-343fd27fcef1,25380b66-525b-4461-9a02-0d68aa7bb364,6,view,2025-08-23 16:42:02.893033,9,130099,session_1758188522893_0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,quangvinh280605@gmail.com,Lê Đạt Vinh,2007,Graduation,Single,2787759,0,0,2025-09-15 09:26:54.295+00,18,Medium
03184ab3-faaf-4ef3-b6ca-343fd27fcef1_1,25380b66-525b-4461-9a02-0d68aa7bb364,10,view,2025-08-30 16:42:02.893050,6,165199,session_1758188522893_1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,quangvinh280605@gmail.com,Lê Đạt Vinh,2007,Graduation,Single,2787759,0,0,2025-09-15 09:26:54.295+00,18,Medium
03184ab3-faaf-4ef3-b6ca-343fd27fcef1_2,25380b66-525b-4461-9a02-0d68aa7bb364,4,view,2025-09-03 16:42:02.893066,7,181230,session_1758188522893_2,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,quangvinh280605@gmail.com,Lê Đạt Vinh,2007,Graduation,Single,2787759,0,0,2025-09-15 09:26:54.295+00,18,Medium
033d51a3-27c5-4e73-9246-a70f4589819e,ee1ffedb-0d18-4088-a11d-6f04624056b1,2,purchase,2025-08-20 16:42:02.893115,11,118678,session_1758188522893_0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",,dtkha3283@gmail.com,Đặng Tuyết Kha,2004,Basic,Single,2673125,0,0,2025-09-15 09:31:23.752+00,21,Medium
033d51a3-27c5-4e73-9246-a70f4589819e_1,ee1ffedb-0d18-4088-a11d-6f04624056b1,1,view,2025-09-05 16:42:02.893131,9,139730,session_1758188522893_1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",,dtkha3283@gmail.com,Đặng Tuyết Kha,2004,Basic,Single,2673125,0,0,2025-09-15 09:31:23.752+00,21,Medium
033d51a3-27c5-4e73-9246-a70f4589819e_2,ee1ffedb-0d18-4088-a11d-6f04624056b1,11,view,2025-09-16 16:42:02.893147,12,169892,session_1758188522893_2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",,dtkha3283@gmail.com,Đặng Tuyết Kha,2004,Basic,Single,2673125,0,0,2025-09-15 09:31:23.752+00,21,Medium
0359223d-292a-4f9c-aad5-d6e9722d61b9,826a4106-fc63-4d75-b6b5-51035a9aeff1,11,purchase,2025-09-16 16:42:02.893194,10,200403,session_1758188522893_0,"Mozilla/5.0 (Linux; Android 12; V2111 Build/SP1A.210812.003;) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.158 Mobile Safari/537.36 Zalo android/25081840 ZaloTheme/dark ZaloLanguage/vi",,ngoductai2005@gmail.com,Ngô Đức Tài,2007,Graduation,Single,2141196,0,0,2025-09-15 09:36:59.59+00,18,Medium
0359223d-292a-4f9c-aad5-d6e9722d61b9_1,826a4106-fc63-4d75-b6b5-51035a9aeff1,2,purchase,2025-08-29 16:42:02.893211,7,146631,session_1758188522893_1,"Mozilla/5.0 (Linux; Android 12; V2111 Build/SP1A.210812.003;) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.158 Mobile Safari/537.36 Zalo android/25081840 ZaloTheme/dark ZaloLanguage/vi",,ngoductai2005@gmail.com,Ngô Đức Tài,2007,Graduation,Single,2141196,0,0,2025-09-15 09:36:59.59+00,18,Medium
0359223d-292a-4f9c-aad5-d6e9722d61b9_2,826a4106-fc63-4d75-b6b5-51035a9aeff1,1,view,2025-09-07 16:42:02.893226,8,236257,session_1758188522893_2,"Mozilla/5.0 (Linux; Android 12; V2111 Build/SP1A.210812.003;) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.158 Mobile Safari/537.36 Zalo android/25081840 ZaloTheme/dark ZaloLanguage/vi",,ngoductai2005@gmail.com,Ngô Đức Tài,2007,Graduation,Single,2141196,0,0,2025-09-15 09:36:59.59+00,18,Medium
0359223d-292a-4f9c-aad5-d6e9722d61b9_3,826a4106-fc63-4d75-b6b5-51035a9aeff1,3,view,2025-09-17 16:42:02.893242,10,186645,session_1758188522893_3,"Mozilla/5.0 (Linux; Android 12; V2111 Build/SP1A.210812.003;) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.158 Mobile Safari/537.36 Zalo android/25081840 ZaloTheme/dark ZaloLanguage/vi",,ngoductai2005@gmail.com,Ngô Đức Tài,2007,Graduation,Single,2141196,0,0,2025-09-15 09:36:59.59+00,18,Medium
036228c8-3dca-4c1b-94da-ccc63f3b773d,82f12178-2365-4baa-a738-e4fb4e25b422,1,view,2025-08-26 16:42:02.893293,9,120794,session_1758188522893_0,"Mozilla/5.0 (Linux; Android 14; CPH2407 Build/TP1A.220905.001;) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/140.0.7339.51 Mobile Safari/537.36 Zalo android/25081840 ZaloTheme/light ZaloLanguage/vi",,tampham8265@gmail.com,Phạm Thanh Tâm,2000,Basic,Single,1411329,0,0,2025-09-15 09:32:11.782+00,25,Low
036228c8-3dca-4c1b-94da-ccc63f3b773d_1,82f12178-2365-4baa-a738-e4fb4e25b422,10,view,2025-09-05 16:42:02.893310,5,90075,session_1758188522893_1,"Mozilla/5.0 (Linux; Android 14; CPH2407 Build/TP1A.220905.001;) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/140.0.7339.51 Mobile Safari/537.36 Zalo android/25081840 ZaloTheme/light ZaloLanguage/vi",,tampham8265@gmail.com,Phạm Thanh Tâm,2000,Basic,Single,1411329,0,0,2025-09-15 09:32:11.782+00,25,Low
0374a5ad-c200-4cc5-8972-6a6bf772fc5c,e547f305-127c-4cc9-8306-15841c30ac6b,4,view,2025-08-22 16:42:02.893357,3,134709,session_1758188522893_0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,tty5126@gmail.com,Trần Ngọc Tỷ,2003,Basic,Single,1610055,0,0,2025-09-15 09:28:41.791+00,22,Low
03961247-921c-42b3-9128-5f4375183839,50b83842-b121-431b-81fa-591ac44750f4,4,view,2025-09-18 16:42:02.893404,7,188971,session_1758188522893_0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,nminh310803@gmail.com,Nguyễn Minh Mẫn,2005,Basic,Single,1950268,0,0,2025-09-15 09:35:32.05+00,20,Low
03961247-921c-42b3-9128-5f4375183839_1,50b83842-b121-431b-81fa-591ac44750f4,7,purchase,2025-08-30 16:42:02.893420,6,163007,session_1758188522893_1,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,nminh310803@gmail.com,Nguyễn Minh Mẫn,2005,Basic,Single,1950268,0,0,2025-09-15 09:35:32.05+00,20,Low
03d1913e-ab25-49bb-9fa0-2bd9bd39fe47,a892dafa-3196-4898-919c-824aff73a005,12,purchase,2025-09-08 16:42:02.893466,2,153490,session_1758188522893_0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,vinhn27045@gmail.com,Nguyễn Chí Vinh,2006,Basic,Single,1419705,0,0,2025-09-15 09:26:45.629+00,19,Low
03d1913e-ab25-49bb-9fa0-2bd9bd39fe47_1,a892dafa-3196-4898-919c-824aff73a005,2,purchase,2025-09-18 16:42:02.893483,12,194361,session_1758188522893_1,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,vinhn27045@gmail.com,Nguyễn Chí Vinh,2006,Basic,Single,1419705,0,0,2025-09-15 09:26:45.629+00,19,Low
03d1913e-ab25-49bb-9fa0-2bd9bd39fe47_2,a892dafa-3196-4898-919c-824aff73a005,11,view,2025-09-01 16:42:02.893499,6,135138,session_1758188522893_2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,vinhn27045@gmail.com,Nguyễn Chí Vinh,2006,Basic,Single,1419705,0,0,2025-09-15 09:26:45.629+00,19,Low
03d1913e-ab25-49bb-9fa0-2bd9bd39fe47_3,a892dafa-3196-4898-919c-824aff73a005,7,purchase,2025-09-09 16:42:02.893514,9,118369,session_1758188522893_3,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,vinhn27045@gmail.com,Nguyễn Chí Vinh,2006,Basic,Single,1419705,0,0,2025-09-15 09:26:45.629+00,19,Low
03d1913e-ab25-49bb-9fa0-2bd9bd39fe47_4,a892dafa-3196-4898-919c-824aff73a005,8,view,2025-08-20 16:42:02.893530,4,112471,session_1758188522893_4,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,vinhn27045@gmail.com,Nguyễn Chí Vinh,2006,Basic,Single,1419705,0,0,2025-09-15 09:26:45.629+00,19,Low
03e532d6-d7e2-4f56-81ad-b6ab29377310,8c84affc-db31-4a4f-875e-eed7c3e40919,7,view,2025-09-16 16:42:02.893575,5,88493,session_1758188522893_0,"Mozilla/5.0 (Linux; Android 15; PJF110 Build/UKQ1.231108.001;) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.158 Mobile Safari/537.36 Zalo android/25091844 ZaloTheme/dark ZaloLanguage/vi",,nguyennhuai7@gmail.com,Nguyễn Như Ái,2004,Graduation,Single,4918636,0,0,2025-09-15 09:27:55.156+00,21,Medium
03e532d6-d7e2-4f56-81ad-b6ab29377310_1,8c84affc-db31-4a4f-875e-eed7c3e40919,12,view,2025-09-11 16:42:02.893591,4,111583,session_1758188522893_1,"Mozilla/5.0 (Linux; Android 15; PJF110 Build/UKQ1.231108.001;) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.158 Mobile Safari/537.36 Zalo android/25091844 ZaloTheme/dark ZaloLanguage/vi",,nguyennhuai7@gmail.com,Nguyễn Như Ái,2004,Graduation,Single,4918636,0,0,2025-09-15 09:27:55.156+00,21,Medium
04267173-454d-4657-a611-896c41c6461e,9e83882a-3ae8-4770-b4c0-4dedfe70290c,3,purchase,2025-08-21 16:42:02.893636,5,98947,session_1758188522893_0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,cuonglephu250@gmail.com,Lê Phú Cường,2003,Basic,Single,2174055,0,0,2025-09-15 09:32:19.596+00,22,Medium
04267173-454d-4657-a611-896c41c6461e_1,9e83882a-3ae8-4770-b4c0-4dedfe70290c,12,view,2025-08-22 16:42:02.893652,10,185129,session_1758188522893_1,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,cuonglephu250@gmail.com,Lê Phú Cường,2003,Basic,Single,2174055,0,0,2025-09-15 09:32:19.596+00,22,Medium
0484ac38-4e05-431e-a9e8-606a949f33af,232ffd62-0888-4bfa-ad98-bb4534864a72,3,view,2025-09-06 16:42:02.893695,9,125111,session_1758188522893_0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,thanhduy4112005@gmail.com,Nguyễn Thanh Duy,2001,Graduation,Single,2105405,0,0,2025-09-15 09:26:54.362+00,24,Medium
0484ac38-4e05-431e-a9e8-606a949f33af_1,232ffd62-0888-4bfa-ad98-bb4534864a72,12,view,2025-09-09 16:42:02.893713,3,121636,session_1758188522893_1,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,thanhduy4112005@gmail.com,Nguyễn Thanh Duy,2001,Graduation,Single,2105405,0,0,2025-09-15 09:26:54.362+00,24,Medium
